,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,atomic_rad_sum_dif,atomic_rad_std_dif,atomic_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_vol_sum_dif,atomic_vol_std_dif,atomic_vol_std,atomic_vol_avg,atomic_vol_max_dif,covalentrad_sum_dif,covalentrad_std_dif,covalentrad_std,covalentrad_avg,covalentrad_max_dif,dipole_sum_dif,dipole_std_dif,dipole_std,dipole_avg,dipole_max_dif,eaffinity_sum_dif,eaffinity_std_dif,eaffinity_std,e_affinity_avg,e_affinity_max_dif,numelectron_sum_dif,numelectron_std_dif,numelectron_std,numelectron_avg,numelectron_max_dif,vdwradius_sum_dif,vdwradius_std_dif,vdwradius_std,vdwradius_avg,vdwradius_max_dif,e_negativity_sum_dif,e_negativity_std_dif,e_negativity_std,e_negativity_avg,e_negativity_max_dif,nvalence_sum_dif,nvalence_std_dif,nvalence_std,nvalence_avg,nvalence_max_dif,lastsubshell_avg,cmpd_skew_p,cmpd_skew_d,cmpd_skew_f,cmpd_sigma_p,cmpd_sigma_d,cmpd_sigma_f,frac_f ,std_ion,sum_ion,mean_ion,Born,hardness_mean,hardness_var,Nup_mean,Nup_var,cs_bob,cs_PE,cs_IR,cs_AR,cs_OX
81,-0.733075704,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Ag, Element Te, Element P]",-42.87559418,Cr1Ag1Te6P2,3.0071,0,4,11,0,"[130.0, 144.0, 160.0, 128.0]","[7.23, 10.3, 20.5, 17.0]","[122.0, 128.0, 136.0, 111.00000000000001]","[78.4, 52.5, 37.0, 24.93]","[0.6659999999999999, 1.3019999999999998, 1.9708759999999999, 0.746607]","[24, 47, 52, 15]",165,0.742809917,0.008345892,149,32,69.765,0.63518775,0.146006198,17.453,13.27,121.5,0.622923335,0.005388468,128.8,25,263.865,0.651960431,0.171846823,40.276,53.47,6.7050315,0.749008259,0.198981302,1.528647,1.304876,201,0.698373803,0.200168032,41.3,37,139.5,1.185686206,0.003664651,201.3,31,139.5,1.185686206,0.003664651,201.3,31,27,1.172839506,0.112244898,6.3,6,"[((3, 'd'), 3), ((4, 'd'), 8), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.29479962,0,1,0.809917355,0,0,0.885791009,36.85976167,9.214940417,683.0668097,3.644200875,0.532040837,3,3.5,43497.89818,1242.19,15.72666667,15.1,5051328.56
82,-0.841968677,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.1}]","[Element Cr, Element Ge, Element Te, Element Mo, Element P]",-50.29970387,Cr1Ge1Te6Mo1P1,5.015,0,4,6,0,"[130.0, 137.0, 160.0, 139.0, 128.0]","[7.23, 13.6, 20.5, 9.4, 17.0]","[122.0, 121.0, 136.0, 138.0, 111.00000000000001]","[78.4, 39.43, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.748, 0.746607]","[24, 32, 52, 42, 15]",146,0.896462751,0.006714614,149.4,32,68.28,0.573470777,0.127930336,17.023,13.27,138,0.671130015,0.006455637,130.8,27,284.88,0.710441515,0.174512024,43.726,53.47,6.191714,0.971798342,0.2101673,1.5218575,1.304876,184,0.565453686,0.15573921,42.5,37,158,1.007891364,0.003854287,205,37,158,1.007891364,0.003854287,205,37,10,1,0.021947874,5.7,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 3), ((3, 's'), 2)]",0,-0.707106781,0,1,0.5,0,0,0.960927332,42.86837533,8.573675067,770.23076,3.5890526,0.435042883,3.8,3.36,38116.05527,1165.72,11.525,12.8,5438825.6
83,-0.949384307,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Au: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Au]",-42.74693398,Cr1Ge1Te6P1Au1,2.6923,0,4,11,0,"[130.0, 137.0, 160.0, 128.0, 146.0]","[7.23, 13.6, 20.5, 17.0, 10.2]","[122.0, 121.0, 136.0, 111.00000000000001, 124.0]","[78.4, 39.43, 37.0, 24.93, 36.1]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 2.30863]","[24, 32, 52, 15, 79]",160,0.681640625,0.007008533,150.1,32,66.68,0.563837652,0.118443538,17.103,13.27,106,0.773317907,0.004228162,129.4,25,220.54,1.153531723,0.179833938,40.086,53.47,9.019058,0.647368691,0.223555598,1.6779205,1.64263,312,0.675244494,0.319723557,46.2,64,146,1.143929443,0.003534795,204.7,34,146,1.143929443,0.003534795,204.7,34,30,1.027777778,0.142578125,6.2,7,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 8)]",0,0.29479962,0,1,0.809917355,0,0,0.961192098,44.927083,8.9854166,770.2176365,3.6463019,0.400425491,2.8,2.96,69271.30035,1808.54,14.89666667,11.5,4828722.42
84,-1.923810917,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ir: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Ir]",-49.311373,Cr1Ge1Te6P1Ir1,2.5997,1,4,9,0,"[130.0, 137.0, 160.0, 128.0, 136.0]","[7.23, 13.6, 20.5, 17.0, 8.54]","[122.0, 121.0, 136.0, 111.00000000000001, 122.0]","[78.4, 39.43, 37.0, 24.93, 51.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.5638]","[24, 32, 52, 15, 77]",142,1.023408054,0.006835874,149.1,32,70,0.59560102,0.139877456,16.937,13.27,102,0.905517109,0.004234482,129.2,25,241.88,0.754901337,0.154248714,41.576,53.47,6.85389,0.61241491,0.158659034,1.6034375,1.304876,304,0.662320377,0.30725,46,62,142,1.203183892,0.003442944,204.6,33,142,1.203183892,0.003442944,204.6,33,22,0.80785124,0.077777778,6,5,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.869800891,43.77323867,8.754647733,770.1911419,3.6949316,0.391615637,3.2,2.16,54373.10029,1721.28,11.535,12.4,3851579.3
85,-0.959131842,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Os: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Os]",-50.70264977,Cr1Ge1Te6P1Os1,3.0118,0,4,8,0,"[130.0, 137.0, 160.0, 128.0, 135.0]","[7.23, 13.6, 20.5, 17.0, 8.43]","[122.0, 121.0, 136.0, 111.00000000000001, 129.0]","[78.4, 39.43, 37.0, 24.93, 57.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.1]","[24, 32, 52, 15, 76]",142,1.039525888,0.006910313,149,32,70.22,0.599221242,0.141542718,16.926,13.27,116,0.629384661,0.00457771,129.9,25,253.88,0.677264002,0.154287851,42.176,53.47,6.191714,0.760575556,0.165254144,1.5570575,1.304876,300,0.656111111,0.301103507,45.9,61,154,1.047141171,0.00374051,204.9,36,154,1.047141171,0.00374051,204.9,36,18,0.697530864,0.052318668,5.9,4,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.876642924,43.59697533,8.719395067,770.1913888,3.6884326,0.391697779,3.4,2.24,53606.7342,1703.68,11.995,12.25,4301569.4
86,-1.645943267,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Pd: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Pd]",-45.3522966,Cr1Ge1Te6P1Pd1,2.7857,0,4,10,0,"[130.0, 137.0, 160.0, 128.0, 137.0]","[7.23, 13.6, 20.5, 17.0, 8.9]","[122.0, 121.0, 136.0, 111.00000000000001, 120.0]","[78.4, 39.43, 37.0, 24.93, 32.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 0.562]","[24, 32, 52, 15, 46]",142,1.012249554,0.006778543,149.2,32,69.28,0.584966943,0.134647946,16.973,13.27,104,0.860669379,0.004326794,129,25,228.74,1.0872323,0.194830592,39.676,53.47,6.768928,0.852439209,0.25323104,1.5032575,1.408876,192,0.581488715,0.163299604,42.9,37,132,1.364554637,0.003211947,204.3,31,132,1.364554637,0.003211947,204.3,31,34,1.119377163,0.179981635,6.3,8,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.88903971,44.37318533,8.874637067,770.1158087,3.7320956,0.397636681,2.6,3.84,45917.92022,1060.16,13.06458333,12.75,3555127.4
87,-2.095583127,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Pt: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Pt]",-46.67614722,Cr1Ge1Te6P1Pt1,2.9997,0,4,10,0,"[130.0, 137.0, 160.0, 128.0, 139.0]","[7.23, 13.6, 20.5, 17.0, 9.1]","[122.0, 121.0, 136.0, 111.00000000000001, 123.0]","[78.4, 39.43, 37.0, 24.93, 44.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 2.128]","[24, 32, 52, 15, 78]",146,0.896462751,0.006714614,149.4,32,68.88,0.579896099,0.131885932,16.993,13.27,104,0.832932692,0.004220678,129.3,25,227.88,0.942644199,0.16118728,40.876,53.47,8.296538,0.667506913,0.201879028,1.6598575,1.462,308,0.668704672,0.313457588,46.1,63,142,1.203183892,0.003442944,204.6,33,142,1.203183892,0.003442944,204.6,33,26,0.923076923,0.108220604,6.1,6,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.882545135,44.29050867,8.858101733,770.1606661,3.6376926,0.40395632,3,2.4,65698.65744,1609.36,12.85833333,12.7,3477093.2
88,-2.058709687,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Rh: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Rh]",-47.93944949,Cr1Ge1Te6P1Rh1,2.5897,1,4,9,0,"[130.0, 137.0, 160.0, 128.0, 134.0]","[7.23, 13.6, 20.5, 17.0, 8.3]","[122.0, 121.0, 136.0, 111.00000000000001, 125.0]","[78.4, 39.43, 37.0, 24.93, 58.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.137]","[24, 32, 52, 15, 45]",142,1.060603055,0.007002007,148.9,32,70.48,0.603715474,0.143552074,16.913,13.27,108,0.725394376,0.004256725,129.5,25,255.88,0.670329949,0.154770204,42.276,53.47,6.191714,0.757144686,0.162817506,1.5607575,1.304876,190,0.574099723,0.161068594,42.8,37,132,1.364554637,0.003211947,204.3,31,132,1.364554637,0.003211947,204.3,31,22,0.80785124,0.077777778,6,5,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.874906706,43.630532,8.7261064,770.1920892,3.5867996,0.436941457,3.2,2.16,45516.4989,1060.24,12.65833333,12.7,3931763.3
89,-0.712438935,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element W: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element W]",-52.21997754,Cr1Ge1Te6P1W1,4.9384,0,4,6,0,"[130.0, 137.0, 160.0, 128.0, 141.0]","[7.23, 13.6, 20.5, 17.0, 9.53]","[122.0, 121.0, 136.0, 111.00000000000001, 137.0]","[78.4, 39.43, 37.0, 24.93, 75.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 0.81626]","[24, 32, 52, 15, 74]",150,0.807777778,0.006717367,149.6,32,68.02,0.571143677,0.126284903,17.036,13.27,134,0.688850524,0.006171002,130.7,26,289.88,0.737658246,0.179981712,43.976,53.47,6.191714,0.905577822,0.198036926,1.5286835,1.304876,292,0.644304748,0.289005128,45.7,59,162,0.973784484,0.003975285,205.1,38,162,0.973784484,0.003975285,205.1,38,10,1,0.021947874,5.7,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.911364862,43.20557533,8.641115067,770.1933279,3.6593866,0.396194658,3.4,2.24,60540.08915,1583.84,12.68,12.5,4605457.4
90,-1.15877206,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Au: 0.1}]","[Element Cr, Element Ge, Element Te, Element Au]",-42.16927359,Cr1Ge2Te6Au1,2.3612,1,4,11,0,"[130.0, 137.0, 160.0, 146.0]","[7.23, 13.6, 20.5, 10.2]","[122.0, 121.0, 136.0, 124.0]","[78.4, 39.43, 37.0, 36.1]","[0.6659999999999999, 1.232712, 1.9708759999999999, 2.30863]","[24, 32, 52, 79]",148.5,0.641465157,0.006124954,151,30,64.815,0.674253514,0.14715651,16.763,13.27,70.5,1.096876415,0.002288456,130.4,15,193.995,1.410445871,0.138247602,41.536,42.3,8.499081,0.629361171,0.171301962,1.726531,1.64263,277.5,0.685551497,0.206211216,47.9,55,43.5,0.778834721,0.000266926,207.8,8,43.5,0.778834721,0.000266926,207.8,8,31.5,0.941043084,0.146776406,6.1,7,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 8)]",0,0.29479962,0,1,0.809917355,0,0,0.881336896,34.841691,8.71042275,770.1900349,3.3403675,0.032552578,2.75,3.6875,70480.95545,1842.5,13.07,11.35,4779974.6
91,-2.21316516,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Ir: 0.1}]","[Element Cr, Element Ge, Element Te, Element Ir]",-48.8136791,Cr1Ge2Te6Ir1,3.0098,0,4,9,0,"[130.0, 137.0, 160.0, 136.0]","[7.23, 13.6, 20.5, 8.54]","[122.0, 121.0, 136.0, 122.0]","[78.4, 39.43, 37.0, 51.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 1.5638]","[24, 32, 52, 77]",136.5,1.020045888,0.00659686,150,30,67.305,0.727064825,0.174764032,16.597,13.27,67.5,1.445432099,0.002466126,130.2,15,203.655,0.874479557,0.10194854,43.026,41.4,6.368574,0.619928459,0.123642077,1.652048,1.304876,268.5,0.674604413,0.19596786,47.7,53,39,0.798816568,0.000217486,207.7,7,39,0.798816568,0.000217486,207.7,7,22.5,0.813333333,0.0816,5.9,5,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.626332095,33.68784667,8.421961667,769.98269,3.401154625,0.057994991,3.25,2.6875,46922.75539,1138.26,6.255,5.05,3382988.76
92,-0.98099622,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Mo: 0.1}]","[Element Cr, Element Ge, Element Te, Element Mo]",-49.65168327,Cr1Ge2Te6Mo1,5.9983,0,4,6,0,"[130.0, 137.0, 160.0, 139.0]","[7.23, 13.6, 20.5, 9.4]","[122.0, 121.0, 136.0, 138.0]","[78.4, 39.43, 37.0, 72.5]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.748]","[24, 32, 52, 42]",138,0.894139887,0.006255541,150.3,30,66.015,0.692778815,0.159251393,16.683,13.27,97.5,0.838579882,0.003632772,131.8,17,235.905,0.820083825,0.108887913,45.176,41.4,6.59901,0.779808858,0.201942659,1.570468,1.304876,141,0.604345858,0.078755556,44.2,28,57,0.817174515,0.000464853,208.1,11,57,0.817174515,0.000464853,208.1,11,9,1.666666667,0.024793388,5.6,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.663380844,32.78298333,8.195745833,769.9414382,3.268805875,0.031013779,4,4,29475.71037,582.7,6.225,5.45,4894949.28
93,-0.820233035,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Os: 0.1}]","[Element Cr, Element Ge, Element Te, Element Os]",-49.77670282,Cr1Ge2Te6Os1,3.3716,0,4,8,0,"[130.0, 137.0, 160.0, 135.0]","[7.23, 13.6, 20.5, 8.43]","[122.0, 121.0, 136.0, 129.0]","[78.4, 39.43, 37.0, 57.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 1.1]","[24, 32, 52, 76]",138,1.015122873,0.006750168,149.9,30,67.47,0.732437775,0.176948065,16.586,13.27,78,0.727810651,0.002263005,130.9,15,212.655,0.753420267,0.098172484,43.626,41.4,6.07101,0.725487741,0.14306075,1.605668,1.304876,264,0.669421488,0.190926276,47.6,52,52.5,0.795918367,0.000390669,208,10,52.5,0.795918367,0.000390669,208,10,18,0.777777778,0.055555556,5.8,4,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.61442647,33.51158333,8.377895833,769.9513657,3.393030875,0.053311328,3.5,2.75,46122.3893,1120.66,7.083,4.9,3813967.6
94,-1.8336421,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Pd: 0.1}]","[Element Cr, Element Ge, Element Te, Element Pd]",-44.75294729,Cr1Ge2Te6Pd1,2.3501,0,4,10,0,"[130.0, 137.0, 160.0, 137.0]","[7.23, 13.6, 20.5, 8.9]","[122.0, 121.0, 136.0, 120.0]","[78.4, 39.43, 37.0, 32.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.562]","[24, 32, 52, 46]",135,1.030617284,0.006463458,150.1,30,66.765,0.711009534,0.167938889,16.633,13.27,73.5,1.275718451,0.002742961,130,16,212.445,1.182232486,0.156757494,41.126,46.4,7.19001,0.7459361,0.255326607,1.551868,1.408876,147,0.635985006,0.082813291,44.6,28,28.5,0.83933518,0.000119616,207.4,5,28.5,0.83933518,0.000119616,207.4,5,36,1,0.183673469,6.2,8,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.727933487,34.28779333,8.571948333,769.9526069,3.447609625,0.092384501,2.5,4.75,29635.95902,624.66,6.43875,5.2,3103904.08
95,-2.25902228,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Pt: 0.1}]","[Element Cr, Element Ge, Element Te, Element Pt]",-46.05253823,Cr1Ge2Te6Pt1,2.4785,1,4,10,0,"[130.0, 137.0, 160.0, 139.0]","[7.23, 13.6, 20.5, 9.1]","[122.0, 121.0, 136.0, 123.0]","[78.4, 39.43, 37.0, 44.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 2.128]","[24, 32, 52, 78]",138,0.894139887,0.006255541,150.3,30,66.465,0.703134514,0.164355608,16.653,13.27,69,1.253308129,0.002365042,130.3,15,193.155,1.167096115,0.11361973,42.326,41.4,7.686246,0.685618483,0.153802035,1.708468,1.462,273,0.679990339,0.201063707,47.8,54,39,0.798816568,0.000217486,207.7,7,39,0.798816568,0.000217486,207.7,7,27,0.87654321,0.112426036,6,6,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.709159331,34.20511667,8.551279167,770.0353573,3.329605875,0.030358249,3,3,47732.66929,1205.86,6.315,5.05,3021705.92
96,-2.33822362,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Rh: 0.1}]","[Element Cr, Element Ge, Element Te, Element Rh]",-47.43191528,Cr1Ge2Te6Rh1,3.0119,1,4,9,0,"[130.0, 137.0, 160.0, 134.0]","[7.23, 13.6, 20.5, 8.3]","[122.0, 121.0, 136.0, 125.0]","[78.4, 39.43, 37.0, 58.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 1.137]","[24, 32, 52, 45]",139.5,1.015493121,0.006923593,149.8,30,67.665,0.739061653,0.179589977,16.573,13.27,72,0.972222222,0.00223608,130.5,15,214.155,0.742813619,0.098032299,43.726,41.4,6.01551,0.73855054,0.139436352,1.609368,1.304876,145.5,0.621426294,0.081464394,44.5,28,28.5,0.83933518,0.000119616,207.4,5,28.5,0.83933518,0.000119616,207.4,5,22.5,0.813333333,0.0816,5.9,5,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((4, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.615982354,33.54514,8.386285,769.956546,3.265989625,0.031581621,3.25,2.6875,29607.38033,630.34,6.435,5.05,3457004.76
97,-0.783443467,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element W: 0.1}]","[Element Cr, Element Ge, Element Te, Element W]",-51.50393393,Cr1Ge2Te6W1,5.6479,0,4,6,0,"[130.0, 137.0, 160.0, 141.0]","[7.23, 13.6, 20.5, 9.53]","[122.0, 121.0, 136.0, 137.0]","[78.4, 39.43, 37.0, 75.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.81626]","[24, 32, 52, 74]",141,0.789044817,0.006124777,150.5,30,65.82,0.68885059,0.157138198,16.696,13.27,93,0.881373569,0.003395229,131.7,16,239.655,0.867650229,0.112819091,45.426,41.4,6.49662,0.747667308,0.186631434,1.577294,1.304876,255,0.659792388,0.181016785,47.4,50,61.5,0.841760857,0.000547166,208.2,12,61.5,0.841760857,0.000547166,208.2,12,9,1.666666667,0.024793388,5.6,2,"[((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((5, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.621592658,33.12018333,8.280045833,769.9149612,3.356723375,0.037218183,3.5,2.75,44550.101,1180.34,5.906666667,5.15,4094479.6
98,-0.300628245,"[{Element Cr: 0.1}, {Element Re: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Re, Element Ge, Element Te, Element P]",-51.26822064,Cr1Re1Ge1Te6P1,3.9235,0,4,7,0,"[130.0, 137.0, 137.0, 160.0, 128.0]","[7.23, 8.85, 13.6, 20.5, 17.0]","[122.0, 131.0, 121.0, 136.0, 111.00000000000001]","[78.4, 65.0, 39.43, 37.0, 24.93]","[0.6659999999999999, 0.15, 1.232712, 1.9708759999999999, 0.746607]","[24, 75, 32, 52, 15]",142,1.012249554,0.006778543,149.2,32,69.38,0.586329825,0.135354304,16.968,13.27,120,0.626736111,0.004859442,130.1,25,269.88,0.660682178,0.161523987,42.976,53.47,8.416928,0.662162759,0.414693421,1.4620575,1.820876,296,0.650098156,0.295020916,45.8,60,154,1.047141171,0.00374051,204.9,36,154,1.047141171,0.00374051,204.9,36,14,0.658163265,0.033163265,5.8,3,"[((3, 'd'), 3), ((5, 'd'), 4), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.528004979,0,1,0.530612245,0,0,0.904763601,43.262072,8.6524144,1171.97007,3.7229616,0.395132752,3.6,2.64,63399.50938,1326.26,12.62583333,12.7,4814401.5
99,-0.335846577,"[{Element Cr: 0.1}, {Element Re: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Re, Element Ge, Element Te]",-50.51639083,Cr1Re1Ge2Te6,4.8782,1,4,7,0,"[130.0, 137.0, 137.0, 160.0]","[7.23, 8.85, 13.6, 20.5]","[122.0, 131.0, 121.0, 136.0]","[78.4, 65.0, 39.43, 37.0]","[0.6659999999999999, 0.15, 1.232712, 1.9708759999999999]","[24, 75, 32, 52]",135,1.030617284,0.006463458,150.1,30,66.84,0.713096577,0.168857716,16.628,13.27,81,0.722908093,0.002414456,131.1,15,224.655,0.731852971,0.100483967,44.426,41.4,9.04401,0.611503327,0.453228996,1.510668,1.820876,259.5,0.664472585,0.185941652,47.5,51,52.5,0.795918367,0.000390669,208,10,52.5,0.795918367,0.000390669,208,10,13.5,0.87654321,0.035916824,5.7,3,"[((3, 'd'), 3), ((5, 'd'), 4), ((4, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.617698322,33.17668,8.29417,1171.644469,3.436192125,0.082732281,3.75,3.1875,45331.52123,923.16,6.7275,5.05,4302954.44
100,-0.457851582,"[{Element Cr: 0.1}, {Element Re: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Re, Element Si, Element Ge, Element Te]",-51.44101612,Cr1Re1Si1Ge1Te6,4.8787,0,4,7,0,"[130.0, 137.0, 132.0, 137.0, 160.0]","[7.23, 8.85, 12.1, 13.6, 20.5]","[122.0, 131.0, 115.99999999999999, 121.0, 136.0]","[78.4, 65.0, 37.31, 39.43, 37.0]","[0.6659999999999999, 0.15, 1.3895211, 1.232712, 1.9708759999999999]","[24, 75, 14, 32, 52]",130,1.140532544,0.005974204,149.6,30,62.58,0.698939451,0.137227704,16.478,13.27,100,0.6425,0.003353101,130.6,20,220.98,0.872645338,0.110640003,44.214,41.4,8.7305462,0.598170923,0.333076935,1.52634891,1.820876,300,0.641111111,0.304465459,45.7,61,50,0.72,0.000312613,207.9,10,50,0.72,0.000312613,207.9,10,16,0.7578125,0.049382716,5.7,3,"[((3, 'd'), 3), ((5, 'd'), 4), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.554865603,41.34252267,8.268504533,1171.701789,3.42516989,0.066671783,3.4,3.04,52529.15018,1530.89,11.8675,11.7,4619681.6
101,-0.297578362,"[{Element Cr: 0.1}, {Element Re: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Re, Element Si, Element Sn, Element Te]",-50.66739414,Cr1Re1Si1Sn1Te6,4.8663,1,4,7,0,"[130.0, 137.0, 132.0, 162.0, 160.0]","[7.23, 8.85, 12.1, 16.3, 20.5]","[122.0, 131.0, 115.99999999999999, 140.0, 136.0]","[78.4, 65.0, 37.31, 42.4, 37.0]","[0.6659999999999999, 0.15, 1.3895211, 1.112067, 1.9708759999999999]","[24, 75, 14, 50, 52]",184,0.788456994,0.009318234,152.1,32,67.98,0.602171229,0.140281959,16.748,13.27,124,0.5933923,0.004711255,132.5,24,220.98,0.790461538,0.103382451,44.511,41.4,8.7305462,0.577865125,0.344019906,1.51428441,1.820876,300,0.636111111,0.254840454,47.5,61,64,0.708984375,0.000503133,208.5,11,64,0.708984375,0.000503133,208.5,11,16,0.7578125,0.049382716,5.7,3,"[((3, 'd'), 3), ((5, 'd'), 4), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.670415637,40.72322667,8.144645333,1171.806396,3.38168259,0.082221362,3.4,3.04,68760.68636,1395.72,15.49416667,14,3195591.08
